property_type,society,sector,price,price_per_sqrft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,price_per_sqft,coordinates,latitude,longitude
flat,tulip violet,sector 69,1.5,10714.0,3,3,2,8.0,Relatively New,1492.0,0,0,0,1,0,2,174,10714.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,emaar gurgaon greens,sector 102,1.45,14179.0,3,3,3,10.0,Relatively New,1315.0,0,1,0,0,0,1,165,14174.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,pareena laxmi apartments,sector 99,0.32,5521.0,2,2,1,2.0,New Property,577.0,0,0,0,0,0,1,43,5517.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,tata gurgaon gateway,sector 113,6.0,9139.0,5,6,3,24.0,Moderately Old,7294.0,0,0,0,0,0,1,117,9139.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,indiabulls centrum park,sector 103,1.35,7541.0,3,3,3,3.0,Relatively New,1620.0,1,0,0,0,0,2,168,7542.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,smart world gems,sector 89,0.95,8600.0,2,2,2,4.0,New Property,1226.0,1,1,0,0,0,1,38,8597.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,signature global orchard avenue,sector 93,0.4,7359.0,2,2,2,11.0,New Property,604.0,0,0,0,0,0,1,37,7353.0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,bestech altura,sector 79,1.72,8400.0,3,4,3,9.0,New Property,2050.0,0,0,0,0,0,1,49,8398.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,imperia aashiyara,sector 37,0.4,5882.0,2,2,3,3.0,Under Construction,756.0,0,0,0,0,0,1,126,5882.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,experion windchants,sector 112,3.1,20666.0,2,2,3,9.0,Relatively New,1500.0,1,1,1,0,0,2,80,20667.0,"28.5189° N, 77.0183° E",28.5189,77.0183
house,independent,sector 55,1.64,10123.0,3,3,2,4.0,New Property,1563.0,1,1,0,0,0,2,54,10123.0,"28.4281° N, 77.1100° E",28.4281,77.11
flat,bptp terra,sector 37,1.8,8215.0,4,3,3,12.0,Relatively New,1983.0,1,0,0,0,0,2,144,8215.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,ambience creacions,sector 22,6.16,20533.0,4,5,3,10.0,New Property,3333.0,0,1,0,1,0,2,49,20533.0,"28.5072° N, 77.0640° E",28.5072,77.064
flat,shyamkunj ashok vihar pahse 2,sector 3,0.3,4444.0,2,2,1,1.0,Relatively New,750.0,0,0,0,0,0,1,21,4444.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,vatika india next,sector 82,0.8,6426.0,2,2,3,9.0,Relatively New,1383.0,0,0,0,0,0,1,0,6426.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,tata primanti★,sector 72,8.6,12285.0,4,5,3,3.0,Relatively New,7000.0,0,0,0,0,0,2,30,12286.0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,essel tower,sector 28,2.2,12500.0,3,4,3,3.0,Moderately Old,1956.0,0,1,0,0,0,0,0,12500.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,m3m sky lofts,sector 71,0.9,13177.0,1,1,0,6.0,New Property,683.0,0,0,0,0,0,1,77,13177.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,shree vardhman victoria,sector 70,1.6,8205.0,3,5,3,6.0,Relatively New,1527.0,0,1,0,0,0,1,108,8205.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,ansal sushant lok plots★,sector 43,3.3,26570.0,1,1,0,3.0,Under Construction,1242.0,0,0,0,0,0,1,0,26570.0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,housing board colony,sector 28,2.1,23333.0,2,8,3,4.0,Moderately Old,1563.0,0,0,0,0,1,2,38,23333.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,vipul tatvam villa,sector 48,5.75,22184.0,4,4,2,2.0,Moderately Old,2592.0,0,1,0,0,0,1,30,22184.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ild greens,sector 37,0.95,5066.0,3,3,3,0.0,New Property,1697.0,0,0,0,0,0,1,51,5067.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,rof ananda,sector 95,0.38,6919.0,2,2,1,4.0,New Property,610.0,0,0,0,0,0,1,0,6922.0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,international city by sobha phase,sector 109,5.5,21605.0,4,4,3,2.0,New Property,2546.0,0,1,0,0,0,1,61,21603.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,adani m2k oyster grande,sector 102,1.9,14074.0,3,4,3,21.0,Relatively New,1605.0,0,1,0,0,0,1,60,14074.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,vipul tatvam villa,sector 48,8.5,26235.0,4,4,2,3.0,Moderately Old,3240.0,0,1,1,1,0,1,88,26235.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,dlf city phase,sector 26,5.5,30556.0,4,4,3,2.0,Moderately Old,1800.0,1,1,0,1,0,1,69,30556.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,eldeco accolade,sector 48,0.71,5607.0,2,2,3,10.0,Relatively New,1154.0,0,0,0,0,0,1,159,5608.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 9,1.25,8735.0,3,6,3,3.0,Old Property,1563.0,0,0,0,0,0,1,0,8735.0,"28.4603° N, 77.0000° E",28.4603,77.0
flat,tarc maceo,sector 91,0.89,6339.0,2,2,3,9.0,Relatively New,1302.0,0,0,0,0,1,2,13,6339.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,signature global the millennia,sector 37,0.6,9230.0,2,2,3,7.0,New Property,625.0,0,0,0,0,0,1,35,9231.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,pioneer park,sector 61,2.0,11764.0,3,3,3,24.0,Moderately Old,1538.0,0,0,0,0,0,2,75,11765.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,12.0,Moderately Old,1700.0,0,1,0,0,0,1,95,6313.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,m3m ikonic,sector 68,1.78,9128.0,3,3,3,27.0,Relatively New,1845.0,0,0,0,0,0,2,126,9128.0,"28.3853° N, 77.0484° E",28.3853,77.0484
house,independent,sector 25,9.0,33333.0,5,5,3,3.0,Old Property,2700.0,1,1,1,1,0,1,56,33333.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,gls arawali homes,sector 48,0.29,6035.0,2,2,2,9.0,Relatively New,534.0,0,0,0,0,0,1,55,6029.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,antriksh heights,sector 84,1.02,4868.0,4,4,3,11.0,Relatively New,1896.0,0,1,0,1,0,1,99,4869.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,emaar palm gardens,sector 83,1.8,9473.0,3,3,3,6.0,Relatively New,1549.0,0,1,0,0,0,2,97,9474.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,dlf new town heights,sector 90,1.25,6476.0,3,3,3,6.0,Relatively New,1929.0,0,1,0,1,0,1,136,6477.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 12,90.0,13333.0,4,4,0,2.0,Old Property,67502.0,0,0,0,0,0,1,0,13333.0,"28.4723° N, 77.0320° E",28.4723,77.032
house,independent,sector 25,8.0,8000.0,3,9,2,3.0,New Property,11111.0,0,0,0,0,0,1,0,8000.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,conscient heritage max,sector 102,2.65,10375.0,4,5,3,17.0,Moderately Old,2311.0,0,1,0,0,0,1,125,10376.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,unitech espace,sector 50,7.5,34722.0,3,3,2,2.0,Moderately Old,2160.0,0,1,0,0,0,2,66,34722.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 10,4.25,17955.0,4,3,2,1.0,Moderately Old,2367.0,0,0,0,0,0,1,0,17955.0,"28.4537° N, 77.0009° E",28.4537,77.0009
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3,12.0,Relatively New,1584.0,0,0,0,0,1,1,65,8000.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,shree vardhman flora,sector 90,0.9,4615.0,3,4,3,4.0,Relatively New,1765.0,0,1,0,0,0,1,165,4615.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 39,1.7,17980.0,2,2,3,3.0,Moderately Old,1563.0,0,1,1,0,0,1,45,17989.0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,sobha city,sector 108,2.9,14478.0,3,4,2,11.0,Relatively New,2003.0,0,0,0,0,0,1,108,14478.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,dlf regal gardens,sector 90,1.25,6459.0,3,3,3,10.0,Relatively New,1650.0,0,0,0,0,1,2,38,6460.0,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 23,5.0,16244.0,4,4,2,2.0,Old Property,3078.0,0,0,0,0,0,1,7,16244.0,"28.5121° N, 77.0478° E",28.5121,77.0478
house,independent,sector 46,3.6,24845.0,5,5,3,3.0,Moderately Old,1449.0,0,1,0,0,0,2,75,24845.0,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,m3m skywalk,sector 74,1.5,10714.0,2,2,1,8.0,New Property,1556.0,0,0,0,0,0,1,16,10714.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,ansal housing highland park,sector 103,0.88,6429.0,2,2,3,3.0,New Property,1232.0,0,0,0,0,0,1,52,6428.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,smart world one,sector 112,1.65,5933.0,3,4,3,6.0,Under Construction,3094.0,0,0,0,0,0,1,0,5933.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,corona optus,sector 37,1.4,7035.0,3,3,3,4.0,Relatively New,1890.0,0,1,0,0,0,1,149,7035.0,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 12,1.5,11111.0,5,5,2,3.0,Old Property,1563.0,0,0,0,0,0,1,16,11111.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,dlf the primus,sector 82,1.85,10176.0,3,3,3,15.0,Moderately Old,1677.0,0,0,0,0,1,1,38,10176.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,m3m sky lofts,sector 71,1.0,11500.0,1,1,1,9.0,Moderately Old,869.0,0,0,0,0,0,1,77,11494.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,vatika sovereign next sector-82 a gurgaon,sector 82,2.91,6700.0,4,4,3,6.0,Under Construction,3902.0,1,1,1,0,0,2,79,6700.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,microtek greenburg,sector 86,1.23,8310.0,2,2,3,13.0,Relatively New,1339.0,1,0,0,0,0,1,6,8311.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,independent,sector 2,5.0,15384.0,6,6,2,1.0,Moderately Old,3611.0,0,0,0,0,0,1,0,15385.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ats triumph,sector 104,1.75,7641.0,3,4,3,11.0,Relatively New,2072.0,0,1,0,0,0,1,110,7642.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,m3m woodshire,sector 107,0.94,6881.0,2,2,3,1.0,Moderately Old,1236.0,0,0,0,0,0,1,113,6881.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,adani brahma samsara vilasa,sector 63,3.35,16470.0,3,3,3,3.0,New Property,2034.0,0,0,0,0,0,2,16,16470.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,signature global solera,sector 107,0.3,6134.0,2,2,1,5.0,Relatively New,544.0,0,0,0,0,0,1,57,6135.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,signature global solera 2,sector 107,0.5,8928.0,2,2,2,13.0,New Property,622.0,0,0,0,0,0,1,8,8929.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,umang winter hills,sector 77,0.8,5961.0,2,2,2,10.0,Relatively New,1163.0,0,0,0,0,0,2,49,5961.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,emaar palm heights,sector 77,2.25,11250.0,3,3,3,22.0,New Property,1810.0,0,1,0,0,0,2,42,11250.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,vipul lavanya,sector 81,0.64,5261.0,2,2,3,12.0,Relatively New,1361.0,0,0,0,0,0,2,93,5263.0,"28.3867° N, 76.9485° E",28.3867,76.9485
house,unitech palms south city,sector 41,9.25,28549.0,9,9,3,4.0,Moderately Old,5000.0,1,1,1,1,0,2,65,28549.0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,prime habitat,sector 99,0.26,4745.0,2,2,1,6.0,Relatively New,611.0,0,0,0,0,1,1,79,4745.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,tulip violet,sector 69,1.55,9822.0,3,3,2,9.0,Relatively New,1428.0,0,0,0,1,0,2,165,9823.0,"28.3966° N, 77.0341° E",28.3966,77.0341
house,dlf city plots phase,sector 25,4.25,31481.0,3,2,3,2.0,Old Property,1350.0,1,0,0,0,0,1,35,31481.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,shapoorji pallonji joyville gurugram,sector 102,2.4,10545.0,4,4,3,15.0,Relatively New,1957.0,0,0,0,0,0,1,108,10545.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,vatika gurgaon,sector 83,1.33,5564.0,4,4,3,3.0,Relatively New,2193.0,0,1,0,0,0,1,26,5565.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ansal heights 86,sector 86,0.82,6029.0,2,2,1,12.0,New Property,1300.0,0,0,0,0,0,1,49,6029.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,godrej oasis,sector 88,1.5,8108.0,3,3,2,3.0,Relatively New,2056.0,0,0,0,0,0,1,47,8108.0,"28.4220° N, 76.9571° E",28.422,76.9571
flat,signature global park,sector 48,0.54,6331.0,2,2,2,4.0,Relatively New,939.0,0,0,0,1,0,1,159,6331.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shree vardhman victoria,sector 70,1.8,9230.0,3,5,3,0.0,New Property,2167.0,0,0,0,0,0,1,72,9231.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,bestech altura,sector 79,2.55,9532.0,4,5,2,4.0,New Property,2675.0,0,1,0,0,0,1,44,9533.0,"28.3624° N, 76.9787° E",28.3624,76.9787
house,independent,sector 11,2.1,17284.0,2,6,3,3.0,Relatively New,1563.0,0,0,0,0,0,1,14,17284.0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,supertech hues,sector 68,0.82,6950.0,2,2,3,21.0,Under Construction,1068.0,0,0,0,0,1,1,72,6949.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,5.0,Relatively New,1600.0,0,1,0,0,0,2,174,9263.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sare homes,sector 92,0.56,4729.0,3,1,3,1.0,Moderately Old,1316.0,0,0,0,0,0,2,75,4730.0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,independent,sector 3,55.0,6707.0,2,2,1,2.0,Moderately Old,82004.0,0,0,0,0,0,1,0,6707.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,signature global park,sector 48,0.9,6254.0,3,3,3,3.0,Relatively New,1599.0,0,0,0,1,0,1,96,6254.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sobha city,sector 108,2.1,13975.0,2,2,2,3.0,Relatively New,1250.0,0,0,0,0,0,1,74,13972.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,antriksh heights,sector 84,0.49,4355.0,2,2,2,16.0,Relatively New,1018.0,0,0,0,0,0,1,66,4356.0,"28.3979° N, 76.9736° E",28.3979,76.9736
house,independent,sector 26,6.75,27778.0,3,3,3,2.0,Moderately Old,2430.0,0,0,0,0,0,1,27,27778.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,smart world orchard,sector 61,1.41,12250.0,2,2,2,2.0,New Property,1150.0,1,0,0,0,0,1,76,12250.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,ss the leaf,sector 85,2.3,8179.0,4,4,3,8.0,Relatively New,2545.0,0,1,0,0,0,1,21,8179.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,tulip violet,sector 69,3.25,10105.0,4,5,3,14.0,Relatively New,2910.0,0,0,0,1,1,1,20,10106.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,vatika the seven lamps,sector 82,0.94,6567.0,2,2,2,12.0,Relatively New,1299.0,1,0,0,0,0,2,103,6569.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,m3m urbana,sector 67,1.0,12106.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,1,49,12107.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,uphaar residency 2,sector 105,0.42,5600.0,3,2,1,0.0,Moderately Old,833.0,0,0,0,0,1,1,7,5600.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,bestech park view city,sector 48,1.78,10022.0,3,4,2,5.0,Relatively New,1526.0,1,0,0,1,0,1,53,10023.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,unitech fresco,sector 50,1.88,10479.0,3,3,3,14.0,Moderately Old,1790.0,0,0,0,0,1,2,174,10479.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,m3m skywalk,sector 74,1.5,12500.0,2,2,3,17.0,Relatively New,1300.0,0,0,1,0,0,1,174,12500.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,the lions cghs,sector 56,2.09,8708.0,4,4,3,7.0,Relatively New,2300.0,0,0,0,0,1,2,125,8708.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,mvn athens,sector 48,0.25,5189.0,2,2,1,3.0,Relatively New,535.0,0,0,0,0,0,1,51,5187.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,vipul tatvam villa,sector 48,8.2,25309.0,3,3,2,2.0,Moderately Old,3240.0,1,1,0,1,0,0,160,25309.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sare crescent parc royal greens phase 1,sector 92,0.95,5007.0,4,5,3,4.0,Moderately Old,1717.0,0,1,0,0,0,1,37,5008.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sobha city,sector 108,3.95,16858.0,3,4,2,15.0,Relatively New,2343.0,0,1,0,0,0,1,49,16859.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,ireo skyon,sector 60,2.82,12818.0,3,3,3,2.0,Relatively New,2400.0,0,1,0,0,0,2,174,12818.0,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,smart world gems,sector 89,1.71,12000.0,3,2,0,3.0,New Property,1423.0,0,0,0,0,0,1,45,12000.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,6.0,Relatively New,1500.0,0,1,0,0,0,2,165,9263.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,ansal api esencia★,sector 67,5.46,24170.0,4,5,3,2.0,Relatively New,2259.0,1,0,1,1,0,2,103,24170.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,dlf city plots phase,sector 25,4.5,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,1,25,33333.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,m3m woodshire,sector 107,1.29,8835.0,3,3,3,1.0,Relatively New,1690.0,0,0,0,1,0,2,174,8836.0,"28.5052° N, 76.9729° E",28.5052,76.9729
house,independent,sector 8,49.0,11250.0,6,3,2,3.0,Moderately Old,43556.0,0,0,0,0,0,1,8,11250.0,"28.3738° N, 76.8970° E",28.3738,76.897
flat,sbr minda sec 1 imt manesar,sector 1,0.65,4259.0,3,2,3,6.0,Moderately Old,1696.0,0,0,0,0,0,1,5,4260.0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,godrej nature plus,sector 33,1.7,12592.0,3,3,3,6.0,New Property,1500.0,0,1,0,0,0,1,38,12593.0,"28.4420° N, 77.0207° E",28.442,77.0207
house,independent,sector 26,23.0,25556.0,4,4,3,2.0,Relatively New,9000.0,1,1,1,1,0,2,145,25556.0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,satya the hermitage★,sector 103,3.15,6702.0,4,5,0,12.0,Relatively New,4700.0,0,0,0,0,0,1,0,6702.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,tulip orange,sector 70,1.0,10309.0,3,2,2,3.0,Moderately Old,1078.0,0,0,0,0,0,1,58,10309.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 14,3.4,15111.0,3,3,3,1.0,Old Property,2250.0,0,0,0,0,0,1,32,15111.0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,chd avenue,sector 71,1.15,6526.0,3,3,2,15.0,Moderately Old,1541.0,0,1,0,0,0,2,66,6527.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,dlf the primus,sector 82,2.2,10516.0,3,3,3,16.0,Relatively New,1893.0,0,1,0,0,0,0,174,10516.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,dlf new town heights,sector 90,1.51,6387.0,4,4,3,6.0,Relatively New,2362.0,0,1,0,1,0,2,142,6387.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf regal gardens,sector 90,1.21,6926.0,3,3,3,29.0,Relatively New,1581.0,0,0,0,0,1,1,95,6926.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,emaar emerald hills,sector 65,1.95,13928.0,3,3,3,1.0,New Property,1556.0,0,0,1,0,0,2,117,13929.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,puri diplomatic greens,sector 111,2.65,13589.0,3,4,2,7.0,Relatively New,2086.0,0,1,0,0,0,2,159,13590.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,belgravia resort residences,sector 48,3.45,18459.0,3,3,3,14.0,Relatively New,1869.0,0,0,0,0,0,1,0,18459.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,gls arawali homes,sector 48,0.3,5291.0,2,2,0,10.0,Relatively New,567.0,0,0,0,0,0,1,0,5291.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,krisumi waterfall residences,sector 36,4.1,15500.0,3,4,3,30.0,New Property,2820.0,1,0,0,0,0,0,49,15501.0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,parsvnath green ville,sector 48,2.0,7765.0,3,3,0,15.0,Relatively New,1923.0,0,1,0,0,0,1,74,7764.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,aipl zen residences,sector 70,1.25,9904.0,2,2,2,19.0,New Property,1402.0,0,0,0,0,0,1,42,9905.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,bestech park view sanskruti,sector 92,1.55,7769.0,3,4,3,8.0,Relatively New,1805.0,0,1,0,0,0,1,49,7769.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf the skycourt,sector 86,1.5,9740.0,3,3,3,18.0,Relatively New,1780.0,1,0,0,0,0,1,174,9740.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3,16.0,Relatively New,1656.0,0,0,0,0,0,2,49,8389.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tulip violet,sector 69,1.9,9452.0,4,4,2,0.0,Relatively New,1819.0,0,0,0,0,0,1,49,9453.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,spire woods now ananda by alpha corp,sector 103,1.25,6902.0,3,4,3,11.0,Under Construction,2012.0,1,1,0,0,0,1,105,6902.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,pareena coban residences,sector 99,1.23,6159.0,3,5,3,5.0,Relatively New,1807.0,0,1,0,0,0,1,99,6159.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,signature global park 4,sector 36,1.0,9900.0,3,2,3,2.0,New Property,1122.0,0,0,0,0,0,1,128,9901.0,"28.4160° N, 76.9914° E",28.416,76.9914
house,independent,sector 105,50.0,50000.0,2,2,0,1.0,Moderately Old,10000.0,0,0,0,0,0,1,0,50000.0,"28.4952° N, 77.0114° E",28.4952,77.0114
house,independent,sector 36,65.8,7168.0,2,2,3,4.0,New Property,91797.0,0,0,0,0,0,1,0,7168.0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,ramprastha the edge towers,sector 37,0.8,5797.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,1,78,5797.0,"28.4375° N, 76.9999° E",28.4375,76.9999
house,independent,sector 4,4.12,8889.0,2,1,3,3.0,Moderately Old,4635.0,0,0,0,0,0,1,0,8889.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,signature global city 63a,sector 63,2.0,12800.0,3,3,2,1.0,Relatively New,1540.0,0,0,0,0,0,1,36,12804.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,vatika gurgaon,sector 83,1.4,6628.0,3,3,2,7.0,Relatively New,1570.0,0,0,0,0,0,2,74,6629.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,tulip violet,sector 69,1.4,8861.0,3,3,2,2.0,Relatively New,1428.0,0,0,0,1,0,1,102,8861.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,surendra avenue 69,sector 69,0.75,6818.0,2,2,2,4.0,Moderately Old,1100.0,0,0,0,0,0,1,0,6818.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,capital residences 360,sector 70,1.68,8502.0,3,3,3,5.0,New Property,1900.0,0,1,0,0,0,1,141,8502.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,m3m soulitude,sector 89,1.32,16923.0,3,3,3,1.0,New Property,867.0,0,0,0,0,0,1,45,16923.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,puri diplomatic greens,sector 111,3.4,11525.0,4,5,3,14.0,Relatively New,2670.0,0,1,0,0,0,2,94,11525.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,capital residences 360,sector 70,1.69,8552.0,3,3,3,8.0,New Property,1900.0,0,1,0,0,0,1,165,8553.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,gls arawali homes,sector 48,0.28,4938.0,2,2,2,3.0,Relatively New,500.0,0,0,0,0,0,2,42,4938.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,emaar gurgaon greens,sector 102,1.45,8787.0,3,3,2,7.0,Relatively New,1493.0,0,1,0,0,0,2,169,8788.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,unitech uniworld resorts,sector 33,11.75,23240.0,5,7,3,3.0,Relatively New,5056.0,0,1,0,0,0,1,80,23240.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,tulip violet,sector 69,1.6,10139.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,1,166,10139.0,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 12,38.0,4222.0,3,3,3,3.0,Relatively New,90005.0,0,0,0,0,0,1,0,4222.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,tulip violet,sector 69,1.95,9701.0,4,4,2,0.0,Relatively New,1819.0,0,0,0,0,0,1,157,9701.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,orris aster court premier,sector 85,1.49,5820.0,4,5,3,10.0,Relatively New,2017.0,0,1,0,0,0,2,84,5820.0,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 25,4.31,31926.0,5,4,3,3.0,Old Property,1350.0,0,0,0,0,0,1,40,31926.0,"28.4844° N, 77.0860° E",28.4844,77.086
